"","V1","V2","V3"
"1",0.00973425694047989,0.968284234471606,NA
"2",0.0111890311879368,0.755303192233607,NA
"3",0.0238979316755124,0.566020208301509,NA
"4",0.0178098665089201,0.791047710550694,NA
"5",0.0246795324228059,0.605749094175186,NA
"6",0.0461557552341709,0.48833778275898,NA
"7",0.0412554851403824,0.440300632474383,NA
"8",0.0114127909434375,1.17811475939653,NA
"9",0.0313519053002359,0.793501225936229,NA
"10",0.0193030303546745,0.637214895107416,NA
"11",0.0312170459747249,0.282691097627482,NA
"12",0.0164923109494802,0.73618837719958,NA
"13",0.0236431268360911,0.477555970988596,NA
"14",0.0205758190284905,0.557863827966242,NA
"15",0.0259036391327981,0.49695644281553,NA
"16",0.0197366840225215,0.537189628087094,NA
"17",0.0324786139977458,0.585213040028335,NA
"18",0.0546387244182213,0.651345138472085,NA
"19",0.0178527084398251,0.801067055574062,NA
"20",0.0241458166935117,0.463052995102895,NA
"21",0.0248448017191683,0.501007591431696,NA
"22",0.0379808427218101,0.302953165221711,NA
"23",0.0166708562081275,0.499409196310211,NA
"24",0.0120477482614277,0.663491240483323,NA
"25",0.0364240703689362,0.393773792930817,NA
"26",0.00437794974852532,1.13815390318129,NA
"27",0.00451657629603869,1.09897275797526,NA
"28",0.0128211126360323,0.509437608525611,NA
"29",0.0264838027746552,0.502835175242931,NA
"30",0.0259293774433867,0.430257690259317,NA
"31",0.0358794693729974,0.412015097774716,NA
"32",0.0211775552198045,0.41165254933283,NA
"33",0.0185009082305967,0.42687308220492,NA
"34",0.0209152806245223,0.474993005438054,NA
"35",0.00812922195994579,0.561614991264412,NA
"36",0.05776384470162,0.247503992309892,NA
"37",0.0076991692992882,0.736934262763927,NA
"38",0.0167170046824328,0.739247196356213,NA
"39",0.0248635044919754,0.362055406004101,NA
"40",0.0278286536610185,0.341817984435003,NA
"41",0.0150132020768502,0.724838033079222,NA
"42",0.0282038372014477,0.363690166526945,NA
"43",0.0257725293437991,0.359776134753629,NA
"44",0.030075095258053,0.409327268897793,NA
"45",0.033456512237544,0.449962968252812,NA
"46",0.0388418658859251,0.381674420677116,NA
"47",0.0230124528017426,0.552246518281059,NA
"48",0.0307954261205174,0.41764050608069,NA
"49",0.0239310026593653,0.403158674382492,NA
"50",0.0164966341058337,0.563392761588971,NA
"51",0.0700659890627368,0.302555297331504,NA
"52",0.0344304325007187,0.58693004805293,NA
"53",0.0316596812491816,0.754421744847974,NA
"54",0.0120554434842242,0.894572216554331,NA
"55",0.0257451198768829,0.533607625828746,NA
"56",0.0347196870229935,0.601316998587101,NA
"57",0.0217181832296548,0.589101554357374,NA
"58",0.0313362755213869,0.548410373255612,NA
"59",0.0326455304797798,0.606146656829967,NA
"60",0.0180488592180901,0.697734240953448,NA
"61",0.0293237411262426,0.724145898752134,NA
"62",0.0165502293718224,0.708032761053458,NA
"63",0.00580809421100595,0.868574420181579,NA
"64",0.0321435797379316,0.422426796307505,NA
"65",0.016344653995339,0.492876785513444,NA
"66",0.0184100155083963,0.602780452319222,NA
"67",0.0149980095531835,0.576312032448282,NA
"68",0.0387639319798993,0.313767585715477,NA
"69",0.00789391895779783,1.1218373178329,NA
"70",0.0165827704628174,0.821570864322091,NA
"71",0.0261016612316151,0.460886434309217,NA
"72",0.03735065072511,0.344900476343249,NA
"73",0.0265752052596531,0.312493787297917,NA
"74",0.011259517090347,0.535651513933399,NA
"75",0.0128516219422979,0.403020301147136,NA
"76",0.0146566367336045,0.574353506364948,NA
"77",0.00371660905935679,1.034583781409,NA
"78",0.0121680664398145,0.712613143072928,NA
"79",0.011116945107389,0.424016417474198,NA
"80",0.0117887355730908,0.517893617169776,NA
"81",0.0130761332336671,0.389966280071505,NA
"82",0.0126750344353162,0.604467374216654,NA
"83",0.00824584485833039,0.629617853746084,NA
"84",0.012558750535029,0.677739069760668,NA
"85",0.00765105082897591,0.435968175105206,NA
"86",0.0122615482956856,1.10212876175608,NA
"87",0.00663141663198163,0.883422033444217,NA
"88",0.014348086167849,0.545744737300342,NA
"89",0.0174510443441758,0.918148539187606,NA
"90",0.0132913350425227,0.656344733954543,NA
"91",0.022734112806975,0.762510694933159,NA
"92",0.0145631550788835,0.935852586708519,NA
"93",0.0176749844363729,0.381837486782888,NA
"94",0.0122141809546801,0.929082909331573,NA
"95",0.0193831324907636,0.909765591812461,NA
"96",0.00911800070474038,1.28714181825067,NA
"97",0.0132915510447321,1.16910040723457,NA
"98",0.00391180586556365,2.05355052841578,NA
"99",0.0305251155062989,0.498057195753932,NA
"100",0.0113371702913502,0.872338094992053,NA
"101",0.0136143290545603,1.83919650376601,NA
"102",0.0204404511907133,0.835642226372206,NA
"103",0.00866746600341251,1.32318243965634,NA
"104",0.0203822248684377,0.768561318918674,NA
"105",0.00576535065936061,1.31710416501388,NA
"106",0.0212547848073218,0.355308946576961,NA
"107",0.0113992712636727,1.02076368948767,NA
"108",0.00684852497415496,1.02249444722026,NA
"109",0.0164830856618378,0.936269483585264,NA
"110",0.00872625869643344,0.690988696858733,NA
"111",0.00839912700321587,1.05656254389794,NA
"112",0.0168476258667155,0.573438808895626,NA
"113",0.0142147727046978,0.587718517772932,NA
"114",0.0105509095288963,0.986520700142057,NA
"115",0.00555616801155965,1.53564231127542,NA
"116",0.0186821578077019,0.440910069199455,NA
"117",0.0159027897380207,0.469040740069559,NA
"118",0.0172621611440536,0.520690946691373,NA
"119",0.0196984101829202,0.717512938057362,NA
"120",0.00313496746368863,2.35940799178407,NA
"121",0.011810277157805,0.966538558979936,NA
"122",0.0149950405925656,0.512553417312205,NA
"123",0.0361611147765717,0.703921376234792,NA
"124",0.0144941335194979,0.760998283600024,NA
"125",0.0179055736296618,0.803740261070856,NA
"126",0.00997130409389926,0.933052316163818,NA
"127",0.00859967494635154,0.810179119933601,NA
"128",0.0235437416570389,1.02962013953753,NA
"129",0.0449048307639405,0.78438447501276,NA
"130",0.00762337396566345,1.76621045107031,NA
"131",0.00680249016202738,1.27514825568008,NA
"132",0.0207065524491039,0.95754804309246,NA
"133",0.00505444835755317,1.31543705237896,NA
"134",0.00883111824489558,0.883820215103133,NA
"135",0.0155352550763568,0.686318945198332,NA
"136",0.021157335585569,0.716236051783669,NA
"137",0.0398435909525719,0.857278339940202,NA
"138",0.0228337061229804,0.750105837533361,NA
"139",0.027610925950476,0.964504814743918,NA
"140",0.0364178482290702,0.462404353416593,NA
"141",0.0482016572031756,1.17213134954953,NA
"142",0.0897243055076623,1.09726976337053,NA
"143",0.0402011074466853,0.738758777939652,NA
"144",0.0376730814397937,0.643714251280896,NA
"145",0.0356811259991567,1.20001828084656,NA
"146",0.022831959304304,1.11558892839282,NA
"147",0.0271833394891568,1.21583234388352,NA
"148",0.0160606729763048,0.904199465847095,NA
"149",0.038574642040347,0.661372291449125,NA
"150",0.0750337907673751,0.80262564617302,NA
"151",0.0292699130896405,1.04076373633581,NA
"152",0.0205892587618753,0.859137587523622,NA
"153",0.0594017847190559,0.583114368006438,NA
"154",0.0261415236825399,0.922277259956735,NA
"155",0.0937651629545512,0.606537648094027,NA
"156",0.0544758639921792,0.944766847022037,NA
"157",0.0221439157936427,0.785909816210109,NA
"158",0.066273912476008,0.62822492087206,NA
"159",0.0255473656243413,1.09244358733378,NA
"160",0.0795145901786381,0.699020021899254,NA
"161",0.0905018543913833,0.655034833805065,NA
"162",0.0408059693328106,1.22648056006324,NA
"163",0.0296151993184809,0.679175678071678,NA
"164",0.0325865977593044,0.9268447772212,NA
"165",0.0199912081755497,1.59843925024465,NA
"166",0.041032030917488,0.874376453884644,NA
"167",0.0185405985195211,1.46161451740091,NA
"168",0.0241448838710058,1.33879373626597,NA
"169",0.0306774325435674,1.00545439270391,NA
"170",0.0430345370684417,0.764366417094559,NA
"171",0.0435253990037467,0.745741163850637,NA
"172",0.0182234288607444,1.51477044843295,NA
"173",0.0330655356818749,0.91758519343702,NA
"174",0.0428316030333001,1.05036444271665,NA
"175",0.0358390130320813,0.900523974970646,NA
"176",0.0197207405033768,1.53749438493691,NA
"177",0.0159469705733919,1.45073371849917,NA
"178",0.0807569605222249,0.399815190049441,NA
"179",0.0142643750979443,2.60085884078194,NA
"180",0.0270622695913513,1.49985568024085,NA
"181",0.0254988557369947,1.0000966593659,NA
"182",0.032937367333262,0.943314119478602,NA
"183",0.0362747174778959,0.629881521461486,NA
"184",0.0163431653021537,0.640738316623463,NA
"185",0.0193060978569964,0.559183569879756,NA
"186",0.0264060710839409,0.38886481587208,NA
"187",0.0131474815285747,0.542819037102059,NA
"188",0.0201469629617703,0.466339068816212,NA
"189",0.0121511016503793,0.619137144158349,NA
"190",0.0166044853324448,0.832332383315851,NA
"191",0.0145895926000064,1.04680096033457,NA
"192",0.0208218002448351,0.568580183709456,NA
"193",0.0287217240359687,0.474138050016971,NA
"194",0.0222479624150513,0.535147306838314,NA
"195",0.0181901438179129,0.768373013230901,NA
"196",0.0170007035369338,0.534502794035785,NA
"197",0.0191633018722354,0.632311202802388,NA
"198",0.0436880903306694,0.50031645177056,NA
"199",0.0335956888187695,0.362853312955677,NA
"200",0.017587741104866,0.806511681057968,NA
"201",0.0129004200496936,0.631377011723398,NA
"202",0.0158726460780057,0.612227373446857,NA
"203",0.0120132137317066,1.05690795716615,NA
"204",0.022963314493038,0.899805136929292,NA
"205",0.0326109342452075,0.459466328430696,NA
"206",0.018629581122538,0.909664453815615,NA
"207",0.0212619303367137,0.408468071008144,NA
